timestamp,booked_price,current_price,saving,alert_sent
2026-03-29T20:11:22.390232+00:00,636.73,584.94,51.79,true
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,ICAR,Intermediate (NISSAN SENTRA),438.11,636.73,198.62,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,IFAR,Intermediate (TOYOTA RAV4),510.79,636.73,125.94,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,IFDR,Intermediate (TOYOTA RAV4 AWD),649.84,636.73,-13.11,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,JCAR,Intermediate Elite (BMW 2 SERIES),488.47,636.73,148.26,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,JFAR,Intermediate Elite (BMW X1),541.29,636.73,95.44,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,RFAR,Standard Elite (BMW X3),579.54,636.73,57.19,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,RFDR,Standard Elite (BMW X3 AWD),737.36,636.73,-100.63,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,SCAR,Standard (VOLKSWAGEN JETTA),427.37,636.73,209.36,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,SFAR,Standard (CHEVROLET BLAZER),586.23,636.73,50.50,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,SFAV,Standard (GMC ACADIA),617.38,636.73,19.35,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,SFDR,Standard (CHEVROLET BLAZER AWD),745.91,636.73,-109.18,,
2026-03-30T03:51:58.650837+00:00,sixt_lga,LGA,UCAR,Premium Elite (BMW 5 SERIES),585.04,636.73,51.69,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,CCAR,Compact (NISSAN VERSA),434.88,636.73,201.85,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,CFAR,Compact (VOLKSWAGEN TAOS),488.02,636.73,148.71,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,FCAR,Fullsize (TOYOTA CAMRY),430.24,636.73,206.49,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,GCAR,Fullsize Elite (BMW 3 SERIES),472.81,636.73,163.92,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,GFAR,Fullsize Elite (BMW X5),636.73,636.73,0.00,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,GFDR,Fullsize Elite (BMW X5 AWD),810.23,636.73,-173.50,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,ICAR,Intermediate (NISSAN SENTRA),438.11,636.73,198.62,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,IFAR,Intermediate (TOYOTA RAV4),510.79,636.73,125.94,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,IFDR,Intermediate (TOYOTA RAV4 AWD),649.84,636.73,-13.11,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,JCAR,Intermediate Elite (BMW 2 SERIES),488.47,636.73,148.26,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,JFAR,Intermediate Elite (BMW X1),541.29,636.73,95.44,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,RFAR,Standard Elite (BMW X3),579.54,636.73,57.19,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,RFDR,Standard Elite (BMW X3 AWD),737.36,636.73,-100.63,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,SCAR,Standard (VOLKSWAGEN JETTA),427.37,636.73,209.36,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,SFAR,Standard (CHEVROLET BLAZER),586.23,636.73,50.50,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,SFAV,Standard (GMC ACADIA),617.38,636.73,19.35,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,SFDR,Standard (CHEVROLET BLAZER AWD),745.91,636.73,-109.18,,
2026-03-30T04:19:35.926737+00:00,sixt_lga,LGA,UCAR,Premium Elite (BMW 5 SERIES),585.04,636.73,51.69,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,CCAR,Compact (NISSAN VERSA),434.88,636.73,201.85,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,CFAR,Compact (VOLKSWAGEN TAOS),488.02,636.73,148.71,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,FCAR,Fullsize (TOYOTA CAMRY),430.24,636.73,206.49,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,GCAR,Fullsize Elite (BMW 3 SERIES),472.81,636.73,163.92,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,GFAR,Fullsize Elite (BMW X5),636.73,636.73,0.00,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,GFDR,Fullsize Elite (BMW X5 AWD),810.23,636.73,-173.50,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,ICAR,Intermediate (NISSAN SENTRA),438.11,636.73,198.62,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,IFAR,Intermediate (TOYOTA RAV4),510.79,636.73,125.94,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,IFDR,Intermediate (TOYOTA RAV4 AWD),649.84,636.73,-13.11,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,JCAR,Intermediate Elite (BMW 2 SERIES),488.47,636.73,148.26,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,JFAR,Intermediate Elite (BMW X1),541.29,636.73,95.44,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,RFAR,Standard Elite (BMW X3),579.54,636.73,57.19,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,RFDR,Standard Elite (BMW X3 AWD),737.36,636.73,-100.63,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,SCAR,Standard (VOLKSWAGEN JETTA),427.37,636.73,209.36,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,SFAR,Standard (CHEVROLET BLAZER),586.23,636.73,50.50,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,SFAV,Standard (GMC ACADIA),617.38,636.73,19.35,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,SFDR,Standard (CHEVROLET BLAZER AWD),745.91,636.73,-109.18,,
2026-03-30T04:22:05.891259+00:00,sixt_lga,LGA,UCAR,Premium Elite (BMW 5 SERIES),585.04,636.73,51.69,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,CCAR,Compact (NISSAN VERSA),434.88,636.73,201.85,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,CFAR,Compact (VOLKSWAGEN TAOS),488.02,636.73,148.71,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,FCAR,Fullsize (TOYOTA CAMRY),430.24,636.73,206.49,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,GCAR,Fullsize Elite (BMW 3 SERIES),472.81,636.73,163.92,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,GFAR,Fullsize Elite (BMW X5),636.73,636.73,0.00,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,GFDR,Fullsize Elite (BMW X5 AWD),810.23,636.73,-173.50,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,ICAR,Intermediate (NISSAN SENTRA),438.11,636.73,198.62,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,IFAR,Intermediate (TOYOTA RAV4),510.79,636.73,125.94,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,IFDR,Intermediate (TOYOTA RAV4 AWD),649.84,636.73,-13.11,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,JCAR,Intermediate Elite (BMW 2 SERIES),488.47,636.73,148.26,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,JFAR,Intermediate Elite (BMW X1),541.29,636.73,95.44,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,RFAR,Standard Elite (BMW X3),579.54,636.73,57.19,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,RFDR,Standard Elite (BMW X3 AWD),737.36,636.73,-100.63,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,SCAR,Standard (VOLKSWAGEN JETTA),427.37,636.73,209.36,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,SFAR,Standard (CHEVROLET BLAZER),586.23,636.73,50.50,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,SFAV,Standard (GMC ACADIA),617.38,636.73,19.35,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,SFDR,Standard (CHEVROLET BLAZER AWD),745.91,636.73,-109.18,,
2026-03-30T04:45:55.363005+00:00,sixt_lga,LGA,UCAR,Premium Elite (BMW 5 SERIES),585.04,636.73,51.69,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,CCAR,Compact (NISSAN VERSA),434.88,636.73,201.85,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,CFAR,Compact (VOLKSWAGEN TAOS),488.02,636.73,148.71,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,FCAR,Fullsize (TOYOTA CAMRY),430.24,636.73,206.49,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,GCAR,Fullsize Elite (BMW 3 SERIES),472.81,636.73,163.92,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,GFAR,Fullsize Elite (BMW X5),636.73,636.73,0.00,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,GFDR,Fullsize Elite (BMW X5 AWD),810.23,636.73,-173.50,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,ICAR,Intermediate (NISSAN SENTRA),438.11,636.73,198.62,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,IFAR,Intermediate (TOYOTA RAV4),510.79,636.73,125.94,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,IFDR,Intermediate (TOYOTA RAV4 AWD),649.84,636.73,-13.11,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,JCAR,Intermediate Elite (BMW 2 SERIES),488.47,636.73,148.26,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,JFAR,Intermediate Elite (BMW X1),541.29,636.73,95.44,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,RFAR,Standard Elite (BMW X3),579.54,636.73,57.19,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,RFDR,Standard Elite (BMW X3 AWD),737.36,636.73,-100.63,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,SCAR,Standard (VOLKSWAGEN JETTA),427.37,636.73,209.36,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,SFAR,Standard (CHEVROLET BLAZER),586.23,636.73,50.50,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,SFAV,Standard (GMC ACADIA),617.38,636.73,19.35,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,SFDR,Standard (CHEVROLET BLAZER AWD),745.91,636.73,-109.18,,
2026-03-30T04:49:29.783766+00:00,sixt_lga,LGA,UCAR,Premium Elite (BMW 5 SERIES),585.04,636.73,51.69,,
2026-03-30T04:49:29.783766+00:00,sixt_nyc_search,JFK Airport,GFAR,,636.73,636.73,0.00,-41.89,cab_straight_10.6mi
2026-03-30T04:49:29.783766+00:00,sixt_nyc_search,Newark Airport (EWR),GFAR,,636.73,636.73,0.00,-60.56,cab_straight_16.9mi
2026-03-30T04:49:29.783766+00:00,sixt_nyc_search,Manhattan Times Square,GFAR,,636.73,636.73,0.00,-27.94,cab_straight_6.0mi
2026-03-30T04:49:29.783766+00:00,sixt_nyc_search,Manhattan Downtown,GFAR,,636.73,636.73,0.00,-34.62,cab_straight_8.2mi
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,CCAR,Compact (NISSAN VERSA),434.88,636.73,201.85,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,CFAR,Compact (VOLKSWAGEN TAOS),488.02,636.73,148.71,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,FCAR,Fullsize (TOYOTA CAMRY),430.24,636.73,206.49,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,GCAR,Fullsize Elite (BMW 3 SERIES),472.81,636.73,163.92,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,GFAR,Fullsize Elite (BMW X5),636.73,636.73,0.00,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,GFDR,Fullsize Elite (BMW X5 AWD),810.23,636.73,-173.50,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,ICAR,Intermediate (NISSAN SENTRA),438.11,636.73,198.62,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,IFAR,Intermediate (TOYOTA RAV4),510.79,636.73,125.94,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,IFDR,Intermediate (TOYOTA RAV4 AWD),649.84,636.73,-13.11,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,JCAR,Intermediate Elite (BMW 2 SERIES),488.47,636.73,148.26,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,JFAR,Intermediate Elite (BMW X1),541.29,636.73,95.44,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,RFAR,Standard Elite (BMW X3),579.54,636.73,57.19,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,RFDR,Standard Elite (BMW X3 AWD),737.36,636.73,-100.63,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,SCAR,Standard (VOLKSWAGEN JETTA),427.37,636.73,209.36,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,SFAR,Standard (CHEVROLET BLAZER),586.23,636.73,50.50,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,SFAV,Standard (GMC ACADIA),617.38,636.73,19.35,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,SFDR,Standard (CHEVROLET BLAZER AWD),745.91,636.73,-109.18,,
2026-03-30T04:55:58.510817+00:00,sixt_lga,LGA,UCAR,Premium Elite (BMW 5 SERIES),585.04,636.73,51.69,,
2026-03-30T04:55:58.510817+00:00,sixt_nyc_search,JFK Airport,GFAR,,636.73,636.73,0.00,-41.89,cab_straight_10.6mi
2026-03-30T04:55:58.510817+00:00,sixt_nyc_search,Newark Airport (EWR),GFAR,,636.73,636.73,0.00,-60.56,cab_straight_16.9mi
2026-03-30T04:55:58.510817+00:00,sixt_nyc_search,Manhattan Times Square,GFAR,,636.73,636.73,0.00,-27.94,cab_straight_6.0mi
2026-03-30T04:55:58.510817+00:00,sixt_nyc_search,Manhattan Downtown,GFAR,,636.73,636.73,0.00,-34.62,cab_straight_8.2mi
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,CCAR,Compact (NISSAN VERSA),434.88,636.73,201.85,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,CFAR,Compact (VOLKSWAGEN TAOS),488.02,636.73,148.71,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,FCAR,Fullsize (TOYOTA CAMRY),430.24,636.73,206.49,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,GCAR,Fullsize Elite (BMW 3 SERIES),472.81,636.73,163.92,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,GFAR,Fullsize Elite (BMW X5),636.73,636.73,0.00,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,GFDR,Fullsize Elite (BMW X5 AWD),810.23,636.73,-173.50,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,ICAR,Intermediate (NISSAN SENTRA),438.11,636.73,198.62,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,IFAR,Intermediate (TOYOTA RAV4),510.79,636.73,125.94,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,IFDR,Intermediate (TOYOTA RAV4 AWD),649.84,636.73,-13.11,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,JCAR,Intermediate Elite (BMW 2 SERIES),488.47,636.73,148.26,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,JFAR,Intermediate Elite (BMW X1),541.29,636.73,95.44,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,RFAR,Standard Elite (BMW X3),579.54,636.73,57.19,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,RFDR,Standard Elite (BMW X3 AWD),737.36,636.73,-100.63,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,SCAR,Standard (VOLKSWAGEN JETTA),427.37,636.73,209.36,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,SFAR,Standard (CHEVROLET BLAZER),586.23,636.73,50.50,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,SFAV,Standard (GMC ACADIA),617.38,636.73,19.35,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,SFDR,Standard (CHEVROLET BLAZER AWD),745.91,636.73,-109.18,,
2026-03-30T13:01:41.743690+00:00,sixt_lga,LGA,UCAR,Premium Elite (BMW 5 SERIES),585.04,636.73,51.69,,
2026-03-30T13:01:41.743690+00:00,sixt_nyc_search,JFK Airport,GFAR,,684.24,636.73,-47.51,-89.40,cab_straight_10.6mi
